"word" "doc" "freq"
2200 18 3
2260 18 1
2346 18 1
2497 18 1
2537 18 1
2547 18 1
2550 18 1
2589 18 1
2617 18 2
2626 18 1
2660 18 1
2702 18 2
2774 18 2
2877 18 1
2940 18 1
3043 18 3
3050 18 3
3094 18 1
3211 18 1
3234 18 1
3306 18 2
3310 18 1
3352 18 1
3404 18 1
3502 18 1
3526 18 1
3539 18 1
3694 18 1
3741 18 1
3766 18 1
3810 18 2
3936 18 3
4126 18 1
4158 18 1
4204 18 1
4206 18 1
4207 18 1
4239 18 1
4302 18 1
4309 18 1
4364 18 1
4410 18 3
4442 18 1
4516 18 2
4528 18 1
4648 18 6
4694 18 2
4746 18 1
4753 18 1
4771 18 2
4799 18 4
4834 18 3
4865 18 1
4906 18 5
5088 18 5
5155 18 1
5206 18 1
5225 18 1
5459 18 1
5463 18 7
5548 18 1
5549 18 1
5670 18 1
5680 18 1
5835 18 1
5841 18 1
5903 18 1
12 19 1
41 19 2
92 19 1
96 19 2
181 19 1
208 19 1
271 19 1
371 19 1
396 19 1
465 19 1
473 19 1
496 19 1
498 19 1
624 19 1
656 19 2
681 19 1
686 19 1
737 19 1
755 19 1
836 19 2
839 19 1
861 19 3
917 19 1
975 19 1
1120 19 1
1123 19 1
1124 19 1
1126 19 2
1219 19 1
1263 19 1
1311 19 1
1345 19 1
1375 19 1
1542 19 1
1544 19 1
1696 19 1
1717 19 1
1726 19 1
1815 19 1
1824 19 1
1827 19 1
1855 19 2
1897 19 1
2009 19 1
2055 19 1
2056 19 2
2077 19 1
2089 19 1
2216 19 1
2260 19 1
2312 19 1
2328 19 1
2458 19 1
2459 19 1
2497 19 1
2505 19 1
2537 19 1
2617 19 1
2626 19 2
2660 19 1
2702 19 1
2736 19 1
2771 19 2
2877 19 1
2917 19 2
2921 19 1
3023 19 1
3029 19 1
3141 19 1
3142 19 1
3143 19 1
3202 19 1
3277 19 1
3308 19 1
3333 19 1
3502 19 1
3526 19 1
3581 19 1
3674 19 1
3706 19 1
3744 19 1
3808 19 1
3862 19 1
3874 19 1
3974 19 1
3997 19 1
4033 19 1
4120 19 4
4121 19 3
4158 19 1
4204 19 1
4206 19 1
4273 19 2
4399 19 1
4439 19 3
4461 19 3
4466 19 2
4493 19 1
4505 19 2
4542 19 1
4716 19 1
4857 19 1
4953 19 1
4959 19 2
4962 19 1
4965 19 1
4999 19 1
5088 19 1
5142 19 2
5155 19 1
5160 19 1
5294 19 1
5295 19 1
5389 19 1
5401 19 1
5470 19 1
5527 19 1
5568 19 1
5578 19 1
5680 19 1
5780 19 1
5782 19 2
5867 19 12
5872 19 1
5901 19 1
96 20 2
181 20 1
208 20 1
216 20 1
224 20 2
458 20 1
497 20 1
529 20 1
657 20 1
713 20 1
781 20 1
788 20 1
791 20 1
846 20 2
917 20 1
930 20 1
1080 20 1
1120 20 1
1142 20 1
1190 20 1
1226 20 3
1236 20 1
1248 20 1
1251 20 1
1330 20 1
1437 20 1
1445 20 1
1487 20 2
1511 20 1
1527 20 1
1601 20 2
1723 20 1
1815 20 1
1827 20 1
1856 20 1
1863 20 1
1911 20 1
1938 20 1
1942 20 1
2070 20 1
2227 20 2
2326 20 3
2328 20 1
2395 20 3
2494 20 1
2537 20 1
2550 20 1
2624 20 2
2639 20 1
2691 20 1
2771 20 1
2845 20 1
2877 20 1
3026 20 1
3184 20 1
3344 20 2
3433 20 1
3486 20 1
3488 20 1
3502 20 1
3528 20 1
3538 20 1
3581 20 1
3674 20 1
3692 20 1
3706 20 1
3730 20 1
3770 20 1
3817 20 1
3885 20 1
4204 20 1
4209 20 2
4805 20 1
4834 20 1
4953 20 1
4959 20 4
4963 20 1
4965 20 1
4968 20 1
4999 20 1
5004 20 2
5045 20 1
5074 20 1
5081 20 1
5088 20 1
5137 20 1
5229 20 1
5345 20 1
5435 20 1
5564 20 1
5574 20 1
5779 20 6
5821 20 1
5867 20 1
5936 21 3
5936 21 3
30 21 1
208 21 1
224 21 2
226 21 1
227 21 1
535 21 3
591 21 1
656 21 1
791 21 1
868 21 1
930 21 5
970 21 10
1042 21 1
1079 21 1
1090 21 7
1123 21 1
1146 21 2
1226 21 9
1344 21 1
1426 21 1
1440 21 2
1452 21 1
1466 21 1
1490 21 1
1527 21 1
1560 21 6
1568 21 1
1650 21 1
1681 21 1
1735 21 2
1918 21 1
2046 21 1
2252 21 1
2326 21 1
2409 21 1
2433 21 1
2447 21 8
2448 21 5
2449 21 2
2469 21 1
2550 21 4
2604 21 10
2624 21 1
2642 21 1
2655 21 1
2767 21 1
2812 21 2
2877 21 1
2889 21 1
3004 21 10
3008 21 1
3059 21 3
3061 21 1
3093 21 1
3094 21 2
3095 21 1
3141 21 1
3262 21 1
3433 21 10
3488 21 1
3548 21 12
3674 21 1
3677 21 2
3687 21 1
3702 21 1
3791 21 1
3855 21 1
3885 21 1
3919 21 3
4071 21 5
4137 21 1
4158 21 1
4238 21 2
4369 21 14
4411 21 2
4461 21 1
4463 21 1
4509 21 1
4528 21 1
4570 21 2
4573 21 9
4691 21 1
4729 21 9
4834 21 1
4857 21 3
4959 21 2
4965 21 9
5004 21 9
5069 21 1
5088 21 1
5142 21 3
5336 21 1
5446 21 1
5598 21 1
5661 21 3
5741 21 1
5779 21 2
5821 21 1
5837 21 1
5876 21 3
5879 21 3
5901 21 1
70 22 1
74 22 1
97 22 2
98 22 1
150 22 1
224 22 1
305 22 1
360 22 2
535 22 1
588 22 1
656 22 1
771 22 1
791 22 9
810 22 1
858 22 1
860 22 2
868 22 2
888 22 9
889 22 1
922 22 2
958 22 5
962 22 1
965 22 1
1056 22 2
1103 22 4
1125 22 1
1161 22 1
1162 22 1
1253 22 3
1254 22 2
1311 22 1
1330 22 1
1331 22 1
1335 22 1
1375 22 1
1396 22 1
1401 22 1
1440 22 1
1456 22 1
1464 22 1
1465 22 2
1527 22 1
1552 22 1
1560 22 1
1664 22 1
1717 22 1
1778 22 7
1823 22 1
1927 22 1
1942 22 1
1989 22 2
2002 22 2
2069 22 1
2270 22 1
2341 22 1
2395 22 2
2433 22 2
2448 22 2
2477 22 1
2489 22 1
2550 22 2
2587 22 1
2604 22 1
2617 22 1
2632 22 3
2642 22 1
2660 22 2
2812 22 1
2877 22 1
2918 22 5
3039 22 1
3042 22 1
3142 22 1
3143 22 1
3314 22 3
3392 22 3
3409 22 1
3436 22 1
3614 22 2
3642 22 1
3674 22 1
3686 22 1
3718 22 1
3730 22 1
3936 22 1
4093 22 1
4141 22 1
4204 22 1
4214 22 1
4253 22 1
4299 22 1
4300 22 1
4334 22 1
4392 22 1
4410 22 1
4436 22 1
4441 22 4
4495 22 2
4497 22 1
4509 22 1
4528 22 1
4570 22 1
4628 22 1
4768 22 1
4883 22 1
4963 22 1
4991 22 1
4992 22 1
5075 22 1
5078 22 1
5081 22 1
5120 22 1
5128 22 1
5142 22 3
5211 22 1
5226 22 3
5245 22 1
5255 22 1
5294 22 1
5335 22 1
5401 22 1
5473 22 2
5574 22 1
5630 22 1
5739 22 1
5742 22 2
5835 22 3
5837 22 1
5858 22 1
5864 22 1
70 23 1
87 23 1
141 23 1
224 23 3
227 23 6
311 23 1
369 23 1
473 23 1
656 23 4
720 23 1
748 23 1
783 23 1
791 23 1
930 23 1
970 23 1
1123 23 3
1296 23 1
1298 23 1
1330 23 1
1362 23 1
1445 23 1
1487 23 1
1527 23 3
1560 23 1
1771 23 1
1777 23 1
1779 23 1
1783 23 1
1918 23 1
2022 23 1
2100 23 1
2216 23 1
2260 23 1
2395 23 2
2550 23 1
2572 23 1
2587 23 1
2604 23 2
2617 23 2
2624 23 1
2642 23 1
2643 23 1
2771 23 1
2825 23 1
2877 23 1
2908 23 1
2987 23 3
3004 23 1
3060 23 1
3144 23 1
3331 23 2
3353 23 1
3392 23 2
3424 23 1
3504 23 1
3631 23 2
3632 23 2
3641 23 1
3677 23 1
3686 23 1
3687 23 1
3936 23 1
4039 23 1
4124 23 1
4200 23 1
4238 23 1
4239 23 1
4273 23 1
4360 23 1
4369 23 4
4441 23 3
4446 23 1
4456 23 1
4691 23 1
4732 23 1
4736 23 1
4790 23 1
4805 23 1
4834 23 1
4883 23 1
4959 23 1
4972 23 1
4994 23 1
4995 23 2
4999 23 5
5004 23 5
5005 23 1
5006 23 2
5088 23 1
5142 23 1
5254 23 1
5309 23 4
5313 23 1
5314 23 1
5358 23 1
5401 23 5
5422 23 1
5473 23 1
5484 23 1
5630 23 1
5670 23 1
5744 23 3
5763 23 1
5901 23 1
38 24 2
81 24 1
100 24 1
143 24 1
199 24 1
224 24 1
289 24 1
293 24 1
339 24 1
369 24 1
433 24 1
487 24 1
488 24 1
498 24 1
499 24 1
552 24 1
656 24 2
737 24 1
755 24 1
771 24 1
791 24 4
810 24 1
811 24 1
897 24 1
930 24 1
1034 24 1
1042 24 1
1093 24 1
1103 24 1
1125 24 1
1160 24 1
1197 24 1
1216 24 2
1220 24 1
1226 24 4
1243 24 3
1330 24 1
1351 24 1
1373 24 1
1396 24 1
1398 24 1
1407 24 1
1408 24 1
1412 24 1
1425 24 1
1445 24 2
1452 24 1
1487 24 1
1519 24 1
1527 24 3
1570 24 1
1650 24 4
1652 24 1
1670 24 2
1688 24 1
1689 24 1
1776 24 1
1778 24 2
1824 24 1
1830 24 1
1844 24 1
1851 24 2
1857 24 1
1903 24 1
1910 24 2
1942 24 1
1977 24 1
2022 24 2
2035 24 2
2206 24 1
2322 24 1
2395 24 3
2447 24 1
2449 24 1
2489 24 1
2543 24 2
2587 24 1
2608 24 1
2624 24 1
2628 24 1
2632 24 1
2643 24 1
2657 24 1
2660 24 1
2673 24 1
2699 24 1
2713 24 1
2717 24 1
2736 24 1
2812 24 2
2877 24 1
2937 24 1
3001 24 1
3023 24 1
3052 24 1
3060 24 2
3078 24 1
3079 24 1
3095 24 1
3147 24 1
3182 24 1
3249 24 1
3274 24 2
3308 24 1
3392 24 2
3418 24 1
3437 24 1
3460 24 1
3488 24 1
3548 24 2
3566 24 1
3642 24 1
3681 24 1
3770 24 1
3792 24 1
3941 24 1
4071 24 2
4214 24 1
4238 24 4
4244 24 1
4247 24 1
4253 24 1
4273 24 1
4405 24 1
4441 24 3
4460 24 2
4461 24 1
4463 24 1
4466 24 1
4517 24 1
4525 24 1
4539 24 1
4570 24 2
4573 24 5
4662 24 3
4729 24 2
4735 24 1
4736 24 1
4747 24 1
4754 24 1
4769 24 1
4799 24 1
4805 24 2
4825 24 1
4835 24 3
4882 24 1
4901 24 1
4959 24 3
4964 24 1
4965 24 1
5004 24 3
5045 24 1
5088 24 1
5137 24 2
5142 24 3
5226 24 1
5254 24 2
5309 24 1
5351 24 1
5435 24 1
5446 24 1
5448 24 1
5473 24 1
5670 24 2
5739 24 1
5742 24 1
5812 24 2
5864 24 1
5872 24 1
5887 24 1
5901 24 1
5931 24 1
30 25 1
41 25 1
60 25 1
70 25 1
80 25 1
141 25 1
223 25 2
227 25 3
248 25 2
353 25 1
360 25 1
369 25 3
591 25 4
656 25 2
657 25 3
771 25 1
804 25 1
810 25 2
1012 25 2
1033 25 1
1190 25 1
1226 25 11
1487 25 1
1527 25 1
1621 25 1
1650 25 1
1670 25 1
1723 25 1
1838 25 2
1866 25 1
1977 25 1
2035 25 6
2100 25 1
2102 25 5
2216 25 2
2313 25 1
2326 25 2
2395 25 1
2448 25 3
2452 25 1
2550 25 1
2617 25 4
2624 25 1
2628 25 5
2629 25 2
2639 25 3
2642 25 2
2843 25 1
2850 25 1
2877 25 1
2890 25 1
2891 25 1
3182 25 1
3291 25 2
3373 25 1
3392 25 1
3418 25 5
3433 25 12
3581 25 1
3650 25 2
3653 25 1
3677 25 2
3688 25 1
3817 25 1
3818 25 2
3846 25 6
3919 25 1
3936 25 2
3941 25 5
4071 25 7
4206 25 1
4238 25 4
4311 25 1
4334 25 1
4335 25 1
4369 25 7
4373 25 2
4441 25 1
4446 25 1
4461 25 2
4518 25 1
4573 25 1
4580 25 6
4662 25 1
4667 25 5
4716 25 1
4735 25 1
4805 25 1
4857 25 1
4965 25 2
5088 25 1
5142 25 3
5358 25 1
5372 25 1
5389 25 1
5680 25 1
5701 25 1
5779 25 4
5837 25 3
5901 25 2
54 26 3
112 26 1
115 26 1
141 26 1
208 26 1
224 26 1
227 26 1
243 26 9
311 26 7
367 26 1
369 26 3
484 26 1
517 26 1
566 26 1
626 26 1
656 26 2
755 26 2
791 26 2
798 26 1
870 26 1
930 26 3
1064 26 1
1080 26 1
1162 26 2
1200 26 1
1284 26 1
1398 26 1
1407 26 1
1527 26 3
1542 26 1
1560 26 3
1650 26 1
1673 26 1
1735 26 1
1818 26 2
1851 26 1
1897 26 1
1902 26 1
1962 26 1
1970 26 2
2022 26 1
2128 26 1
2152 26 1
2200 26 1
2216 26 3
2353 26 1
2395 26 1
2447 26 3
2451 26 1
2452 26 1
2495 26 1
2497 26 1
2505 26 7
2527 26 1
2550 26 2
2608 26 1
2655 26 1
2660 26 1
2771 26 2
2812 26 2
2877 26 1
2921 26 1
3029 26 1
3035 26 1
3060 26 1
3093 26 2
3156 26 1
3193 26 1
3249 26 1
3314 26 2
3392 26 2
3437 26 1
3499 26 1
3541 26 1
3548 26 1
3631 26 1
3641 26 1
3642 26 1
3687 26 2
3741 26 1
3780 26 1
3885 26 1
3888 26 1
3922 26 1
4006 26 1
4071 26 1
4093 26 2
4170 26 1
4184 26 2
4200 26 1
4219 26 1
4238 26 2
4239 26 1
4273 26 1
4441 26 2
4446 26 1
4495 26 1
4509 26 1
4570 26 2
4786 26 1
4795 26 1
4808 26 1
4883 26 1
4884 26 1
4899 26 1
4924 26 1
4927 26 1
4959 26 1
4965 26 1
4994 26 1
4999 26 1
5004 26 4
5040 26 1
5041 26 14
5081 26 2
5102 26 1
5119 26 1
5126 26 1
5142 26 2
5151 26 1
5226 26 2
5229 26 1
5230 26 2
5254 26 2
5276 26 1
5309 26 2
5401 26 2
5473 26 1
5572 26 1
5627 26 1
5630 26 1
5670 26 1
5779 26 1
5817 26 2
5824 26 1
5929 26 2
5931 26 2
41 27 1
60 27 1
80 27 1
100 27 3
141 27 1
224 27 2
369 27 1
399 27 1
410 27 2
488 27 1
656 27 1
670 27 1
755 27 1
791 27 3
810 27 1
868 27 1
930 27 2
970 27 1
1034 27 1
1058 27 1
1090 27 1
1108 27 1
1158 27 1
1161 27 2
1216 27 1
1217 27 1
1226 27 8
1344 27 3
1375 27 1
1396 27 1
1525 27 1
1527 27 3
1560 27 1
1603 27 1
1621 27 1
1630 27 3
1650 27 1
1652 27 1
1670 27 1
1770 27 1
1823 27 1
1830 27 1
1855 27 1
1942 27 2
1970 27 2
1977 27 1
2035 27 2
2069 27 1
2252 27 1
2326 27 1
2395 27 1
2409 27 1
2448 27 1
2449 27 1
2458 27 2
2550 27 1
2578 27 1
2604 27 1
2617 27 1
2639 27 1
2642 27 1
2643 27 1
2673 27 1
2823 27 1
2877 27 1
2940 27 2
3008 27 1
3026 27 1
3144 27 1
3182 27 1
3189 27 1
3314 27 1
3392 27 1
3433 27 1
3446 27 1
3488 27 2
3684 27 2
3770 27 1
3783 27 1
3887 27 4
3941 27 2
3955 27 1
4071 27 2
4106 27 1
4121 27 1
4157 27 2
4158 27 1
4367 27 1
4369 27 1
4441 27 3
4442 27 1
4461 27 1
4517 27 1
4518 27 1
4522 27 1
4659 27 4
4667 27 3
4805 27 1
4820 27 1
4916 27 4
4963 27 1
4965 27 3
5004 27 1
5005 27 4
5014 27 1
5045 27 2
5081 27 3
5088 27 1
5137 27 1
5142 27 4
5309 27 4
5358 27 1
5389 27 1
5574 27 1
5779 27 1
5867 27 3
5868 27 2
30 28 1
60 28 1
127 28 1
130 28 1
131 28 3
141 28 1
181 28 1
223 28 4
224 28 3
311 28 1
360 28 2
584 28 4
590 28 1
694 28 1
766 28 1
771 28 1
838 28 1
869 28 1
870 28 1
884 28 1
895 28 1
1032 28 1
1127 28 1
1146 28 1
1161 28 1
1197 28 4
1199 28 1
1223 28 1
1258 28 2
1259 28 1
1284 28 1
1330 28 1
1331 28 1
1373 28 1
1396 28 1
1412 28 3
1414 28 1
1430 28 2
1452 28 3
1487 28 1
1505 28 1
1621 28 1
1650 28 1
1770 28 2
1918 28 1
1921 28 1
1926 28 1
1929 28 2
1942 28 1
2127 28 1
2200 28 1
2235 28 5
2330 28 1
2395 28 5
2404 28 1
2459 28 1
2505 28 1
2564 28 1
2606 28 1
2623 28 1
2641 28 1
2655 28 1
2660 28 2
2667 28 1
2731 28 1
2749 28 1
2774 28 1
2783 28 1
2877 28 1
2931 28 3
3037 28 1
3060 28 3
3093 28 6
3130 28 1
3138 28 1
3165 28 1
3227 28 1
3259 28 1
3334 28 1
3353 28 1
3433 28 1
3545 28 1
3549 28 1
3581 28 1
3677 28 2
3680 28 1
3681 28 1
3770 28 3
3871 28 1
3877 28 1
3890 28 1
3936 28 1
3940 28 1
3941 28 1
4048 28 1
4090 28 1
4093 28 1
4094 28 1
4139 28 2
4141 28 3
4145 28 5
4157 28 1
4158 28 1
4169 28 1
4200 28 1
4207 28 1
4223 28 1
4253 28 1
4273 28 1
4286 28 1
4300 28 1
4321 28 1
4348 28 3
4463 28 2
4466 28 1
4505 28 1
4509 28 3
4529 28 1
4570 28 1
4628 28 2
4672 28 1
4857 28 2
4871 28 1
4963 28 1
4990 28 1
5004 28 3
5009 28 1
5075 28 1
5142 28 3
5224 28 1
5254 28 1
5336 28 1
5435 28 2
5451 28 1
5452 28 1
5484 28 1
5530 28 1
5600 28 1
5634 28 2
5661 28 1
5670 28 1
5817 28 7
5864 28 3
5867 28 1
5901 28 3
38 29 1
40 29 2
86 29 1
141 29 1
175 29 2
208 29 1
224 29 2
289 29 1
369 29 1
439 29 2
538 29 2
562 29 1
584 29 4
590 29 2
656 29 1
662 29 1
663 29 10
783 29 1
825 29 1
850 29 1
860 29 2
891 29 1
892 29 1
893 29 1
958 29 1
1004 29 1
1041 29 3
1060 29 1
1123 29 1
1139 29 1
1236 29 1
1260 29 1
1301 29 1
1330 29 2
1390 29 4
1638 29 1
1752 29 3
1770 29 1
1851 29 2
1913 29 1
1942 29 4
1981 29 1
2022 29 1
2035 29 5
2132 29 1
2313 29 1
2395 29 1
2397 29 1
2444 29 1
2448 29 1
2489 29 4
2493 29 8
2550 29 1
2587 29 1
2606 29 1
2655 29 1
2673 29 2
2691 29 1
2872 29 1
2877 29 1
3023 29 2
3029 29 1
3042 29 1
3054 29 1
3071 29 1
3093 29 1
3172 29 1
3215 29 6
3259 29 1
3392 29 3
3439 29 2
3571 29 1
3582 29 3
3674 29 1
3686 29 1
3687 29 1
3770 29 1
3936 29 1
3941 29 1
4100 29 2
4101 29 1
4114 29 1
4169 29 2
4247 29 1
4276 29 1
4405 29 1
4410 29 1
4422 29 1
4424 29 1
4446 29 1
4461 29 1
4502 29 1
4565 29 1
4573 29 1
4635 29 1
4735 29 1
4739 29 3
4753 29 1
4797 29 1
4834 29 2
4912 29 2
5078 29 1
5142 29 4
5329 29 2
5352 29 1
5401 29 1
5525 29 1
5598 29 3
5601 29 1
5648 29 2
5661 29 2
5670 29 2
5841 29 1
5858 29 3
5859 29 1
5864 29 3
54 30 1
55 30 1
70 30 2
141 30 1
224 30 2
227 30 1
234 30 2
369 30 4
448 30 1
570 30 1
656 30 1
659 30 1
791 30 8
810 30 1
833 30 1
856 30 1
868 30 1
870 30 1
912 30 1
958 30 1
970 30 3
984 30 1
1090 30 2
1123 30 1
1200 30 1
1301 30 1
1351 30 1
1379 30 1
1407 30 1
1425 30 1
1440 30 3
1445 30 1
1464 30 1
1465 30 3
1507 30 2
1527 30 4
1560 30 3
1638 30 1
1652 30 1
1701 30 1
1779 30 1
1942 30 4
2026 30 1
2100 30 1
2260 30 1
2354 30 1
2395 30 3
2433 30 2
2447 30 1
2475 30 1
2494 30 1
2495 30 1
2535 30 1
2549 30 1
2550 30 3
2600 30 1
2608 30 1
2632 30 1
2639 30 1
2722 30 1
2771 30 1
2797 30 3
2813 30 1
2877 30 1
2909 30 1
2921 30 1
2948 30 2
2962 30 1
2998 30 8
3008 30 1
3023 30 1
3060 30 1
3093 30 1
3361 30 1
3424 30 1
3488 30 1
3538 30 1
3540 30 1
3543 30 1
3581 30 6
3674 30 2
3687 30 1
3941 30 1
3951 30 1
3983 30 1
4006 30 1
4066 30 1
4071 30 1
4109 30 1
4143 30 1
4158 30 1
4170 30 1
4302 30 1
4425 30 1
4441 30 3
4446 30 2
4517 30 2
4520 30 1
4573 30 1
4679 30 1
4691 30 1
4795 30 1
4834 30 1
4959 30 3
4964 30 2
4965 30 1
4999 30 1
5004 30 7
5006 30 5
5081 30 1
5088 30 1
5101 30 1
5142 30 3
5401 30 1
5456 30 1
5473 30 1
5481 30 1
5495 30 1
5580 30 1
5718 30 1
5872 30 1
30 31 5
80 31 1
181 31 1
187 31 1
208 31 2
371 31 1
400 31 1
506 31 1
591 31 3
656 31 2
657 31 2
740 31 5
771 31 1
783 31 1
804 31 1
848 31 3
866 31 1
870 31 1
1010 31 1
1042 31 1
1069 31 1
1123 31 2
1129 31 2
1210 31 1
1237 31 1
1303 31 1
1330 31 1
1440 31 2
1487 31 1
1490 31 1
1525 31 1
1533 31 1
1544 31 2
1584 31 1
1638 31 2
1731 31 1
1818 31 1
1874 31 2
1888 31 1
1903 31 1
1910 31 1
1927 31 1
1942 31 1
2066 31 1
2127 31 1
2143 31 1
2158 31 1
2326 31 3
2395 31 7
2445 31 1
2448 31 1
2469 31 1
2532 31 2
2578 31 2
2583 31 1
2587 31 1
2607 31 1
2617 31 2
2639 31 3
2664 31 1
2676 31 2
2724 31 1
2744 31 1
2771 31 1
2877 31 1
3142 31 1
3189 31 4
3482 31 1
3526 31 1
3540 31 1
3579 31 2
3677 31 2
3686 31 1
3732 31 1
4048 31 1
4071 31 3
4114 31 1
4136 31 1
4165 31 1
4170 31 3
4204 31 1
4229 31 1
4334 31 1
4335 31 3
4336 31 1
4337 31 2
4338 31 3
4424 31 1
4456 31 1
4461 31 1
4495 31 1
4528 31 2
4537 31 1
4723 31 3
4747 31 1
4797 31 3
4834 31 1
4861 31 1
4884 31 1
4959 31 2
4962 31 1
4964 31 2
4965 31 1
4991 31 1
5014 31 2
5088 31 1
5142 31 1
5211 31 1
5216 31 1
5254 31 1
5328 31 1
5401 31 2
5472 31 1
5501 31 1
5585 31 1
5670 31 1
5691 31 1
5837 31 1
5864 31 6
5901 31 1
38 32 1
55 32 1
70 32 2
100 32 2
106 32 1
124 32 1
197 32 1
201 32 2
202 32 2
208 32 2
224 32 8
226 32 2
311 32 3
350 32 1
353 32 2
385 32 1
572 32 3
656 32 1
657 32 1
791 32 2
804 32 1
958 32 2
970 32 3
1123 32 2
1149 32 1
1216 32 1
1284 32 1
1294 32 4
1330 32 3
1396 32 1
1426 32 2
1445 32 1
1527 32 2
1560 32 2
1652 32 2
1664 32 2
1739 32 2
1771 32 1
1818 32 1
1844 32 1
1866 32 1
1903 32 1
1907 32 1
2085 32 3
2100 32 1
2102 32 1
2127 32 3
2128 32 2
2216 32 2
2248 32 1
2312 32 1
2313 32 3
2326 32 1
2395 32 2
2433 32 1
2448 32 3
2449 32 2
2497 32 3
2560 32 1
2604 32 1
2624 32 1
2626 32 2
2628 32 2
2877 32 1
2909 32 1
2921 32 1
2941 32 2
2987 32 5
3050 32 1
3095 32 1
3146 32 1
3154 32 1
3322 32 1
3328 32 1
3437 32 1
3528 32 1
3540 32 1
3581 32 1
3631 32 1
3632 32 1
3660 32 2
3662 32 1
3681 32 2
3687 32 1
3822 32 1
3885 32 1
4071 32 3
4093 32 1
4169 32 1
4200 32 1
4206 32 2
4334 32 1
4335 32 1
4342 32 1
4418 32 1
4441 32 3
4460 32 3
4461 32 1
4495 32 1
4497 32 1
4505 32 1
4528 32 2
4573 32 1
4628 32 1
4809 32 1
4834 32 1
4930 32 2
4959 32 1
4965 32 2
4994 32 2
5005 32 3
5142 32 4
5302 32 1
5309 32 3
5355 32 1
5384 32 1
5481 32 1
5525 32 1
5574 32 1
5744 32 1
5753 32 1
5821 32 1
5874 32 1
5876 32 1
5901 32 1
38 33 3
81 33 1
224 33 2
227 33 1
360 33 1
499 33 1
591 33 1
656 33 1
771 33 1
791 33 1
810 33 4
861 33 1
868 33 1
870 33 1
930 33 1
970 33 1
1062 33 1
1084 33 1
1177 33 1
1226 33 5
1344 33 7
1373 33 1
1396 33 2
1440 33 2
1527 33 1
1532 33 1
1560 33 1
1650 33 2
1664 33 1
1864 33 1
1883 33 1
1884 33 2
1939 33 2
2010 33 2
2035 33 3
2313 33 1
2314 33 1
2326 33 2
2337 33 1
2395 33 3
2449 33 2
2475 33 4
2489 33 3
2495 33 6
2559 33 1
2560 33 1
2617 33 7
2632 33 1
2643 33 1
2669 33 2
2812 33 2
2877 33 1
3176 33 1
3279 33 1
3433 33 8
3452 33 2
3488 33 1
3660 33 2
3674 33 1
3677 33 4
3686 33 1
3687 33 4
3701 33 1
3702 33 2
3817 33 4
3843 33 1
3919 33 1
3922 33 3
3925 33 1
3941 33 2
4004 33 3
4071 33 1
4118 33 1
4175 33 1
4214 33 1
4238 33 3
4273 33 3
4280 33 1
4335 33 2
4369 33 4
4441 33 1
4461 33 1
4463 33 1
4509 33 2
4528 33 1
4570 33 2
4585 33 3
4691 33 1
4709 33 2
4736 33 1
4739 33 1
4786 33 1
4809 33 1
5004 33 5
5014 33 2
5142 33 5
5182 33 1
5210 33 1
5309 33 3
5349 33 1
5379 33 1
5383 33 1
5401 33 1
5415 33 4
5525 33 1
5548 33 1
5571 33 1
5675 33 2
5821 33 1
5901 33 10
61 34 1
80 34 1
208 34 1
224 34 2
432 34 1
470 34 1
473 34 1
520 34 1
584 34 1
629 34 2
663 34 7
670 34 1
737 34 1
771 34 1
783 34 1
860 34 1
895 34 1
998 34 1
1042 34 2
1081 34 1
1083 34 1
1133 34 1
1213 34 1
1311 34 2
1330 34 1
1434 34 1
1445 34 1
1452 34 1
1504 34 1
1513 34 12
1544 34 1
1638 34 1
1647 34 2
1670 34 2
1736 34 1
1830 34 1
1888 34 4
1942 34 1
1970 34 1
1999 34 1
2044 34 1
2142 34 1
2204 34 1
2235 34 3
2305 34 1
2313 34 1
2326 34 2
2395 34 1
2447 34 3
2489 34 15
2587 34 1
2641 34 3
2664 34 1
2702 34 2
2747 34 1
2771 34 2
2877 34 1
2962 34 1
2995 34 1
3029 34 1
3035 34 1
3037 34 1
3071 34 1
3077 34 1
3078 34 1
3094 34 1
3095 34 1
3245 34 1
3257 34 2
3392 34 1
3433 34 1
3481 34 1
3526 34 2
3558 34 3
3582 34 3
3614 34 4
3662 34 1
3862 34 1
3863 34 1
3936 34 1
4071 34 2
4114 34 3
4145 34 1
4168 34 10
4169 34 2
4243 34 1
4288 34 1
4369 34 2
4424 34 1
4428 34 2
4446 34 1
4471 34 1
4573 34 4
4648 34 1
4805 34 1
4830 34 1
4834 34 1
4906 34 1
4929 34 1
4972 34 1
4999 34 1
5070 34 2
5102 34 1
5120 34 2
5142 34 3
5182 34 1
5329 34 2
5330 34 1
5523 34 12
5805 34 1
5812 34 2
5874 34 1
70 35 1
80 35 1
227 35 1
272 35 1
369 35 6
393 35 11
436 35 1
439 35 5
477 35 2
498 35 2
503 35 1
535 35 1
591 35 1
616 35 13
696 35 1
737 35 2
771 35 3
783 35 1
811 35 1
837 35 1
930 35 1
959 35 1
998 35 1
1033 35 1
1152 35 1
1161 35 1
1237 35 1
1264 35 1
1301 35 2
1354 35 1
1390 35 1
1416 35 2
1445 35 1
1452 35 1
1490 35 1
1504 35 1
1560 35 1
1587 35 1
1638 35 1
1664 35 1
1670 35 3
1720 35 1
1721 35 1
1815 35 1
1824 35 2
1830 35 1
1863 35 1
